loan_id,no_of_dependents,education,employment_type,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
4393,4,Graduate,1,5400000,17100000,24,0,4700000,Rejected
4394,2,Graduate,0,9800000,25400000,24,0,7900000,Rejected
4395,5,Not Graduate,0,7000000,21800000,48,0,10000000,Rejected
4396,0,Not Graduate,1,3000000,11000000,192,0,2400000,Rejected
4397,5,Not Graduate,0,9100000,19900000,240,0,10500000,Approved
4398,4,Graduate,1,9200000,29400000,168,0,10100000,Rejected
4399,3,Graduate,0,6600000,14600000,120,0,6000000,Rejected
4400,4,Graduate,1,5500000,15100000,216,0,7200000,Rejected
4401,5,Not Graduate,0,2200000,7200000,120,0,1600000,Rejected
4402,5,Graduate,0,9200000,18600000,240,0,10700000,Approved
4403,3,Graduate,0,9600000,34500000,240,0,5300000,Rejected
4404,3,Not Graduate,1,1000000,2500000,216,0,1400000,Rejected
4405,3,Not Graduate,1,6500000,18200000,240,0,6700000,Rejected
4406,4,Graduate,0,2200000,6100000,144,0,2200000,Rejected
4407,4,Not Graduate,0,8600000,20900000,120,0,9900000,Rejected
4408,0,Not Graduate,1,3300000,7700000,144,0,4200000,Approved
4409,0,Not Graduate,1,1600000,5300000,48,0,1100000,Rejected
4410,3,Graduate,1,6800000,23900000,144,0,6700000,Rejected
4411,0,Not Graduate,0,6900000,23500000,24,0,9400000,Rejected
4412,2,Graduate,1,8100000,28500000,240,0,10000000,Rejected
4413,1,Not Graduate,0,5300000,11500000,96,0,3000000,Rejected
4414,3,Graduate,0,2600000,6300000,120,0,2600000,Rejected
4415,3,Graduate,1,1700000,3400000,72,0,1600000,Rejected
4416,3,Not Graduate,1,5400000,16800000,192,0,7000000,Rejected
4417,1,Not Graduate,0,1400000,4100000,240,0,1900000,Rejected
4418,5,Graduate,1,8800000,21300000,168,0,9900000,Rejected
4419,1,Not Graduate,1,6800000,13700000,120,0,6800000,Rejected
4420,4,Graduate,1,8700000,23400000,192,0,8000000,Rejected
4421,2,Graduate,0,500000,1500000,24,0,600000,Rejected
4422,5,Not Graduate,0,2200000,5400000,144,0,1600000,Rejected
4423,3,Graduate,1,7700000,21800000,216,0,5500000,Rejected
4424,3,Graduate,1,6100000,24200000,144,0,5000000,Rejected
4425,4,Graduate,1,6100000,21700000,72,0,5600000,Rejected
4426,4,Graduate,1,4900000,12800000,24,0,7000000,Rejected
4427,2,Not Graduate,0,2800000,6000000,216,0,3400000,Approved
4428,4,Graduate,1,6200000,16200000,240,0,4400000,Rejected
4429,5,Not Graduate,1,7100000,21500000,48,0,4000000,Rejected
4430,4,Graduate,1,4100000,12500000,24,0,2000000,Rejected
4431,3,Graduate,0,2800000,9400000,120,0,1500000,Rejected
4432,5,Not Graduate,1,900000,1800000,168,0,700000,Rejected
4433,0,Graduate,1,9200000,29400000,24,0,5300000,Rejected
4434,4,Graduate,0,7300000,14900000,24,0,7300000,Rejected
4435,2,Graduate,1,4100000,13500000,48,0,2400000,Rejected
4436,0,Graduate,1,1200000,2700000,24,0,1500000,Approved
4437,2,Not Graduate,0,4000000,8100000,192,0,3100000,Rejected
4438,5,Graduate,1,3500000,13500000,120,0,3100000,Rejected
4439,3,Not Graduate,1,300000,500000,72,0,300000,Approved
4440,3,Graduate,1,1400000,3200000,240,0,1600000,Rejected
4441,1,Graduate,0,6300000,18300000,240,0,9200000,Rejected
4442,3,Graduate,0,8900000,21300000,120,0,8800000,Rejected
4443,4,Not Graduate,0,6700000,13400000,120,0,7500000,Approved
4444,2,Graduate,1,1200000,3500000,192,0,800000,Rejected
4445,4,Graduate,1,2500000,5300000,120,0,1700000,Rejected
4446,3,Not Graduate,1,9400000,30900000,240,0,9000000,Rejected
4447,2,Not Graduate,1,3300000,11300000,72,0,4400000,Rejected
4448,0,Not Graduate,1,6800000,15300000,168,0,8300000,Approved
4449,1,Not Graduate,0,8900000,28400000,72,0,7900000,Rejected
4450,5,Not Graduate,0,6000000,24000000,240,0,6600000,Rejected
4451,5,Not Graduate,0,2000000,6900000,216,0,1600000,Rejected
4452,1,Graduate,1,800000,2500000,48,0,900000,Rejected
4453,3,Graduate,0,9200000,34300000,216,0,8800000,Rejected
4454,3,Not Graduate,1,8500000,27700000,48,0,5200000,Rejected
4455,3,Not Graduate,0,1600000,3900000,240,0,800000,Rejected
4456,4,Not Graduate,1,7000000,26700000,48,0,6000000,Rejected
4457,5,Not Graduate,1,9400000,23200000,168,0,4700000,Rejected
4458,1,Not Graduate,0,3500000,12700000,48,0,1800000,Rejected
4459,1,Not Graduate,1,7800000,17200000,48,0,8500000,Rejected
4460,4,Not Graduate,0,7700000,17200000,72,0,6800000,Rejected
4461,2,Graduate,1,7600000,22300000,144,0,7100000,Rejected
4462,1,Not Graduate,0,9600000,26000000,192,0,8400000,Rejected
4463,1,Not Graduate,1,4000000,9400000,96,0,5500000,Approved
4464,1,Not Graduate,0,8900000,24000000,72,0,7500000,Rejected
4465,0,Graduate,0,600000,2300000,96,0,300000,Rejected
4466,1,Graduate,0,7400000,16100000,48,0,4300000,Rejected
4467,3,Not Graduate,1,5800000,18200000,192,0,7900000,Rejected
4468,0,Graduate,0,3500000,7800000,168,0,4900000,Approved
4469,1,Not Graduate,1,1300000,5000000,48,0,900000,Rejected
4470,1,Graduate,1,1800000,4400000,96,0,1600000,Rejected
4471,5,Not Graduate,0,600000,2000000,240,0,600000,Rejected
4472,1,Not Graduate,0,6700000,25000000,240,0,7000000,Rejected
4473,0,Graduate,0,8800000,30900000,144,0,11400000,Rejected
4474,2,Not Graduate,1,2900000,8300000,120,0,4300000,Rejected
4475,2,Not Graduate,1,6700000,23100000,48,0,10000000,Rejected
4476,4,Graduate,0,9400000,29400000,144,0,7100000,Rejected
4477,2,Not Graduate,1,3800000,11400000,192,0,3800000,Rejected
4478,3,Not Graduate,0,5600000,19900000,192,0,4500000,Rejected
4479,0,Not Graduate,0,5800000,19600000,168,0,7200000,Rejected
4480,4,Graduate,0,9900000,26100000,24,0,9300000,Rejected
4481,1,Not Graduate,0,9900000,23400000,192,0,8200000,Rejected
4482,5,Not Graduate,1,1000000,2400000,216,0,600000,Rejected
4483,0,Not Graduate,1,9100000,22000000,144,0,7000000,Rejected
4484,2,Not Graduate,1,2100000,6900000,24,0,1000000,Rejected
4485,5,Not Graduate,0,3100000,9600000,24,0,4200000,Rejected
4486,5,Not Graduate,1,2700000,6800000,72,0,1700000,Rejected
4487,0,Graduate,1,4700000,16200000,192,0,2500000,Rejected
4488,0,Graduate,0,5900000,11800000,144,0,6200000,Approved
4489,0,Graduate,1,700000,1400000,120,0,500000,Rejected
4490,2,Not Graduate,1,6400000,19300000,72,0,3900000,Rejected
4491,0,Not Graduate,1,1200000,2800000,168,0,1700000,Approved
4492,0,Not Graduate,0,2200000,8600000,48,0,2800000,Rejected
4493,3,Not Graduate,1,1800000,5700000,168,0,2700000,Rejected
4494,4,Not Graduate,0,7600000,29700000,72,0,11000000,Rejected
4495,1,Not Graduate,0,2200000,5200000,168,0,1800000,Rejected
4496,1,Graduate,0,3000000,9400000,48,0,2000000,Rejected
4497,1,Graduate,1,7100000,15200000,96,0,5900000,Rejected
4498,2,Not Graduate,0,5700000,20400000,24,0,2900000,Rejected
4499,0,Not Graduate,0,2200000,8800000,48,0,2000000,Rejected
4500,0,Not Graduate,0,5200000,15600000,240,0,5500000,Rejected
4501,1,Graduate,1,9600000,34500000,24,0,9300000,Rejected
4502,1,Not Graduate,0,2200000,5000000,24,0,3200000,Approved
4503,3,Graduate,0,6500000,16800000,120,0,7200000,Rejected
4504,5,Not Graduate,0,8300000,23100000,48,0,5500000,Rejected
4505,2,Graduate,1,500000,1600000,48,0,700000,Rejected
4506,5,Not Graduate,0,400000,800000,216,0,400000,Rejected
4507,1,Not Graduate,1,9900000,30900000,240,0,12100000,Rejected
4508,1,Graduate,1,7000000,25600000,72,0,8700000,Rejected
4509,2,Graduate,1,8500000,31800000,72,0,5600000,Rejected
4510,0,Graduate,1,1300000,4700000,192,0,800000,Rejected
4511,3,Not Graduate,1,9500000,20100000,24,0,11000000,Approved
4512,4,Not Graduate,1,3500000,8300000,24,0,1800000,Rejected
4513,4,Graduate,1,6100000,21700000,72,0,5600000,Rejected
4514,1,Not Graduate,1,6300000,23900000,120,0,4500000,Rejected
4515,2,Not Graduate,0,3300000,6600000,72,0,2700000,Rejected
4516,4,Graduate,1,5400000,12700000,48,0,6500000,Approved
4517,1,Not Graduate,0,9600000,26000000,192,0,8400000,Rejected
4518,2,Not Graduate,1,6500000,25100000,240,0,4400000,Rejected
4519,1,Graduate,1,6400000,17300000,120,0,8200000,Rejected
4520,1,Not Graduate,0,9000000,28200000,192,0,11200000,Rejected
4521,1,Graduate,0,9800000,26900000,216,0,11900000,Rejected
4522,3,Graduate,0,3200000,6900000,240,0,3100000,Rejected
4523,5,Not Graduate,0,5200000,13900000,48,0,7000000,Rejected
4524,2,Not Graduate,0,8800000,19000000,168,0,6100000,Rejected
4525,0,Not Graduate,1,7700000,16900000,168,0,6400000,Rejected
4526,1,Not Graduate,0,4200000,10700000,72,0,4700000,Rejected
4527,3,Not Graduate,0,5100000,18200000,120,0,6300000,Rejected
4528,4,Not Graduate,1,9100000,33000000,96,0,11200000,Rejected
4529,5,Not Graduate,1,8000000,22500000,240,0,10800000,Rejected
4530,4,Graduate,0,1900000,4300000,48,0,900000,Rejected
4531,4,Not Graduate,0,6000000,18000000,216,0,7500000,Rejected
4532,1,Graduate,1,3200000,11800000,192,0,2300000,Rejected
4533,3,Graduate,0,4700000,9600000,120,0,5300000,Approved
4534,0,Not Graduate,0,4600000,14400000,168,0,4800000,Rejected
4535,0,Not Graduate,1,4000000,10300000,48,0,2600000,Rejected
4536,5,Graduate,0,3200000,8700000,192,0,1800000,Rejected
4537,4,Not Graduate,0,1100000,3300000,216,0,700000,Rejected
4538,3,Not Graduate,0,9400000,35000000,192,0,4800000,Rejected
4539,5,Not Graduate,1,2900000,7500000,144,0,3700000,Rejected
4540,3,Graduate,1,9900000,29900000,240,0,7400000,Rejected
4541,1,Not Graduate,1,7400000,17200000,96,0,4900000,Rejected
4542,0,Graduate,0,5000000,14400000,24,0,4500000,Rejected
4543,4,Graduate,0,8500000,17800000,48,0,8000000,Rejected
4544,5,Graduate,1,6500000,18300000,48,0,7000000,Rejected
4545,1,Graduate,0,5900000,15200000,24,0,3600000,Rejected
4546,3,Not Graduate,0,400000,1100000,192,0,400000,Rejected
4547,1,Graduate,1,8400000,19700000,72,0,12100000,Approved
4548,3,Graduate,1,9800000,28200000,144,0,9600000,Rejected
4549,4,Not Graduate,1,2100000,5500000,216,0,2000000,Rejected
4550,1,Graduate,0,1000000,3000000,216,0,700000,Rejected
4551,4,Not Graduate,1,3200000,6800000,192,0,4000000,Approved
4552,5,Not Graduate,0,6400000,22300000,144,0,5800000,Rejected
4553,0,Graduate,1,700000,2100000,144,0,500000,Rejected
4554,5,Not Graduate,0,6300000,20100000,144,0,5800000,Rejected
4555,5,Graduate,1,4400000,11700000,240,0,2300000,Rejected
4556,1,Not Graduate,1,7800000,27200000,192,0,11400000,Rejected
4557,3,Graduate,1,8300000,27700000,48,0,7400000,Rejected
4558,2,Not Graduate,0,400000,1000000,72,0,200000,Rejected
4559,3,Not Graduate,0,300000,800000,24,0,200000,Rejected
4560,2,Graduate,1,9700000,35100000,240,0,6500000,Rejected
4561,2,Graduate,1,4700000,15100000,96,0,4700000,Rejected
4562,4,Not Graduate,1,800000,2400000,24,0,300000,Rejected
4563,0,Graduate,0,8400000,17500000,216,0,10400000,Approved
4564,0,Not Graduate,1,2800000,6300000,144,0,2300000,Rejected
4565,2,Graduate,0,7300000,20000000,72,0,9100000,Rejected
4566,4,Not Graduate,1,4700000,13700000,168,0,5000000,Rejected
4567,0,Not Graduate,1,3100000,8500000,96,0,3300000,Rejected
4568,3,Graduate,0,3900000,10700000,72,0,2700000,Rejected
4569,0,Graduate,0,600000,1800000,216,0,500000,Rejected
4570,5,Not Graduate,0,1800000,6200000,216,0,1300000,Rejected
4571,3,Graduate,0,8400000,32600000,48,0,8700000,Rejected
4572,5,Not Graduate,1,9800000,24200000,240,0,5000000,Rejected
4573,4,Graduate,0,4300000,11500000,240,0,5200000,Rejected
4574,2,Not Graduate,0,2300000,5000000,96,0,1500000,Rejected
4575,3,Not Graduate,1,7600000,29300000,96,0,11200000,Rejected
4576,0,Not Graduate,0,5300000,20000000,72,0,4000000,Rejected
4577,1,Not Graduate,0,2200000,5200000,168,0,1800000,Rejected
4578,1,Not Graduate,1,4000000,9400000,96,0,5500000,Approved
4579,1,Not Graduate,1,9100000,32900000,24,0,5900000,Rejected
4580,0,Graduate,0,7300000,14500000,192,0,9600000,Approved
4581,4,Not Graduate,0,4100000,13100000,168,0,3800000,Rejected
4582,5,Graduate,1,3500000,13500000,120,0,3100000,Rejected
4583,3,Not Graduate,0,4100000,15900000,144,0,5700000,Rejected
4584,4,Not Graduate,1,5800000,23200000,216,0,7500000,Rejected
4585,4,Not Graduate,0,8900000,30100000,24,0,10300000,Rejected
4586,2,Graduate,0,5200000,17200000,144,0,6300000,Rejected
4587,3,Graduate,0,6300000,17000000,192,0,3200000,Rejected
4588,5,Graduate,1,500000,1400000,48,0,300000,Rejected
4589,2,Graduate,0,6700000,21400000,96,0,8600000,Rejected
4590,1,Not Graduate,1,4800000,11600000,192,0,6500000,Approved
4591,0,Graduate,1,7800000,29100000,240,0,9700000,Rejected
4592,3,Graduate,1,1200000,3300000,72,0,1400000,Rejected
4593,2,Graduate,1,200000,500000,72,0,200000,Rejected
4594,4,Not Graduate,0,7600000,20800000,144,0,6400000,Rejected
4595,0,Graduate,0,3100000,10400000,216,0,1600000,Rejected
4596,3,Not Graduate,1,5100000,10300000,144,0,7500000,Approved
4597,3,Not Graduate,0,4300000,11100000,72,0,3300000,Rejected
4598,4,Graduate,1,8900000,26300000,120,0,12100000,Rejected
4599,3,Graduate,1,7500000,25300000,144,0,9600000,Rejected
4600,5,Not Graduate,1,4100000,11100000,216,0,3000000,Rejected
4601,4,Graduate,0,1100000,4000000,168,0,1600000,Rejected
4602,4,Graduate,0,1600000,5500000,120,0,1400000,Rejected
4603,5,Graduate,0,700000,2400000,192,0,800000,Rejected
4604,1,Graduate,0,9100000,34000000,144,0,8800000,Rejected
4605,4,Graduate,0,5100000,15500000,96,0,6700000,Rejected
4606,3,Graduate,0,1100000,2100000,96,0,900000,Rejected
4607,5,Not Graduate,0,400000,800000,216,0,400000,Rejected
4608,2,Not Graduate,0,5800000,18600000,216,0,6700000,Rejected
4609,5,Graduate,1,4400000,16500000,120,0,2800000,Rejected
4610,0,Graduate,1,2000000,6700000,96,0,2600000,Rejected
4611,5,Graduate,0,9000000,24200000,48,0,11900000,Rejected
4612,0,Not Graduate,1,3700000,9700000,144,0,4600000,Rejected
4613,2,Graduate,0,2700000,9300000,192,0,3600000,Rejected
4614,0,Not Graduate,0,5100000,13400000,192,0,3900000,Rejected
4615,5,Not Graduate,0,5800000,22800000,144,0,5700000,Rejected
4616,5,Graduate,0,8900000,35500000,192,0,4900000,Rejected
4617,3,Graduate,1,1200000,3300000,72,0,1400000,Rejected
4618,4,Graduate,0,1200000,3300000,24,0,1100000,Rejected
4619,5,Graduate,0,200000,700000,216,0,200000,Rejected
4620,1,Not Graduate,1,800000,2800000,192,0,1200000,Rejected
4621,2,Graduate,1,7100000,18800000,144,0,4900000,Rejected
4622,4,Graduate,0,5100000,12200000,168,0,3400000,Rejected
4623,2,Graduate,1,8600000,21600000,192,0,7100000,Rejected
4624,0,Graduate,1,9400000,20000000,48,0,4700000,Rejected
4625,3,Graduate,0,6100000,24000000,216,0,6800000,Rejected
4626,3,Graduate,0,9700000,35300000,48,0,7200000,Rejected
4627,4,Not Graduate,1,5500000,20000000,168,0,4900000,Rejected
4628,0,Graduate,0,9400000,27900000,72,0,7800000,Rejected
4629,5,Not Graduate,0,2700000,8200000,24,0,1500000,Rejected
4630,1,Not Graduate,0,4900000,18500000,48,0,2900000,Rejected
4631,4,Graduate,0,1700000,4300000,216,0,1700000,Rejected
4632,3,Graduate,0,6300000,17000000,192,0,3200000,Rejected
4633,5,Graduate,1,5000000,16400000,168,0,3300000,Rejected
4634,2,Graduate,0,9300000,22000000,168,0,13900000,Approved
4635,5,Not Graduate,1,4800000,16400000,168,0,4000000,Rejected
4636,0,Graduate,0,7500000,25100000,168,0,10700000,Rejected
4637,1,Not Graduate,1,600000,1400000,120,0,800000,Approved
4638,2,Graduate,1,9100000,24200000,192,0,9100000,Rejected
4639,5,Graduate,0,9400000,36800000,120,0,6300000,Rejected
4640,0,Graduate,0,6800000,20800000,240,0,8000000,Rejected
4641,5,Not Graduate,1,5800000,12400000,72,0,7600000,Approved
4642,1,Graduate,0,8200000,17500000,48,0,7700000,Rejected
4643,0,Graduate,1,9300000,24500000,120,0,5400000,Rejected
4644,1,Not Graduate,0,8300000,20400000,168,0,4700000,Rejected
4645,5,Not Graduate,1,5900000,16000000,72,0,3100000,Rejected
4646,3,Not Graduate,1,9200000,27700000,240,0,11200000,Rejected
4647,5,Graduate,1,2400000,8900000,24,0,2100000,Rejected
4648,3,Graduate,1,8300000,27700000,48,0,7400000,Rejected
4649,2,Graduate,0,5400000,17400000,120,0,4300000,Rejected
4650,4,Not Graduate,0,3500000,9500000,24,0,3100000,Rejected
4651,3,Graduate,1,7400000,25700000,24,0,5100000,Rejected
4652,2,Not Graduate,1,9900000,33200000,48,0,5000000,Rejected
4653,5,Graduate,1,8700000,18400000,144,0,12000000,Approved
4654,1,Graduate,1,2100000,7700000,192,0,2300000,Rejected
4655,1,Not Graduate,0,8400000,23400000,168,0,8100000,Rejected
4656,0,Not Graduate,0,4500000,14500000,24,0,6600000,Rejected
4657,0,Graduate,1,500000,1300000,48,0,200000,Rejected
4658,4,Graduate,1,6000000,17000000,144,0,3900000,Rejected
4659,4,Not Graduate,0,7300000,19800000,96,0,10300000,Rejected
4660,5,Graduate,0,8800000,21600000,216,0,8400000,Rejected
4661,5,Graduate,1,4200000,8500000,48,0,6000000,Approved
4662,4,Not Graduate,0,4900000,18800000,192,0,2600000,Rejected
4663,1,Not Graduate,0,3400000,8600000,192,0,3000000,Rejected
4664,4,Graduate,0,1400000,2700000,216,0,900000,Rejected
4665,4,Graduate,0,5500000,18600000,144,0,7300000,Rejected
4666,4,Not Graduate,1,4600000,9500000,240,0,3000000,Rejected
4667,0,Not Graduate,0,800000,2300000,192,0,400000,Rejected
4668,3,Graduate,1,9200000,33500000,96,0,11400000,Rejected
4669,4,Graduate,0,3900000,12600000,96,0,4500000,Rejected
4670,5,Graduate,0,4000000,9400000,48,0,2000000,Rejected
4671,0,Not Graduate,0,6600000,14100000,240,0,7800000,Approved
4672,3,Graduate,1,2100000,7400000,168,0,2800000,Rejected
4673,1,Graduate,0,2700000,6800000,240,0,1900000,Rejected
4674,2,Graduate,0,6800000,22600000,240,0,8200000,Rejected
4675,4,Graduate,0,1700000,4300000,216,0,1700000,Rejected
4676,2,Graduate,1,7800000,25400000,120,0,9800000,Rejected
4677,4,Not Graduate,1,2000000,5200000,192,0,2800000,Rejected
4678,0,Graduate,1,1200000,4200000,48,0,1500000,Rejected
4679,3,Not Graduate,1,5600000,11600000,144,0,7800000,Approved
4680,5,Graduate,1,8000000,21500000,144,0,10400000,Rejected
4681,3,Not Graduate,1,9900000,36500000,192,0,9800000,Rejected
4682,3,Not Graduate,0,1300000,3300000,96,0,1600000,Rejected
4683,4,Graduate,1,2700000,5400000,72,0,2700000,Rejected
4684,1,Not Graduate,0,3400000,8600000,192,0,3000000,Rejected
4685,4,Not Graduate,0,7600000,29900000,216,0,5700000,Rejected
4686,2,Graduate,1,8100000,28500000,240,0,10000000,Rejected
4687,2,Graduate,1,800000,3200000,120,0,700000,Rejected
4688,1,Graduate,1,8400000,26200000,168,0,6900000,Rejected
4689,2,Not Graduate,1,2500000,6400000,72,0,3500000,Rejected
4690,3,Graduate,1,7600000,30000000,120,0,11100000,Rejected
4691,4,Not Graduate,0,3600000,8700000,168,0,4100000,Rejected
4692,5,Graduate,0,8000000,27000000,240,0,10400000,Rejected
4693,5,Not Graduate,1,9700000,27600000,120,0,10600000,Rejected
4694,4,Not Graduate,0,6600000,17400000,240,0,7200000,Rejected
4695,1,Graduate,1,3800000,8800000,144,0,3800000,Rejected
4696,2,Not Graduate,0,5900000,19800000,240,0,8500000,Rejected
4697,0,Graduate,0,6600000,15200000,216,0,9300000,Approved
4698,4,Not Graduate,1,5200000,18300000,120,0,3400000,Rejected
4699,1,Graduate,1,8200000,19100000,96,0,6600000,Rejected
4700,2,Not Graduate,0,7600000,16700000,240,0,7400000,Rejected
4701,3,Not Graduate,1,600000,1400000,192,0,900000,Approved
4702,4,Graduate,0,3800000,10400000,120,0,4200000,Rejected
4703,5,Graduate,0,4500000,16900000,216,0,5600000,Rejected
4704,0,Not Graduate,1,800000,2400000,48,0,500000,Rejected
4705,2,Graduate,1,5900000,14300000,24,0,4100000,Rejected
4706,2,Not Graduate,0,7700000,18300000,240,0,4600000,Rejected
4707,5,Graduate,1,8700000,28100000,120,0,10100000,Rejected
4708,0,Graduate,1,3300000,9000000,216,0,4700000,Rejected
4709,2,Not Graduate,0,200000,300000,240,0,300000,Approved
4710,5,Graduate,1,3600000,8500000,240,0,4500000,Approved
4711,3,Not Graduate,0,7700000,26400000,144,0,10800000,Rejected
4712,0,Not Graduate,0,2600000,9400000,216,0,2300000,Rejected
4713,0,Not Graduate,1,3700000,9300000,168,0,1900000,Rejected
4714,4,Not Graduate,0,1500000,3100000,72,0,1900000,Approved
4715,4,Graduate,0,5900000,19900000,168,0,3200000,Rejected
4716,1,Not Graduate,0,6200000,23100000,192,0,7000000,Rejected
4717,4,Graduate,0,1200000,4400000,72,0,1700000,Rejected
4718,0,Not Graduate,1,5000000,17000000,72,0,5900000,Rejected
4719,4,Not Graduate,1,4900000,15900000,120,0,2800000,Rejected
4720,4,Graduate,1,300000,500000,24,0,400000,Approved
4721,4,Not Graduate,0,3200000,10600000,192,0,1800000,Rejected
4722,4,Not Graduate,0,7600000,29900000,216,0,5700000,Rejected
4723,1,Not Graduate,1,8400000,24700000,216,0,12200000,Rejected
4724,0,Graduate,0,9200000,30700000,120,0,5200000,Rejected
4725,1,Not Graduate,1,3200000,9000000,240,0,3800000,Rejected
4726,1,Not Graduate,1,1300000,5000000,240,0,1600000,Rejected
4727,0,Not Graduate,1,3300000,10000000,192,0,4100000,Rejected
4728,1,Graduate,0,1100000,3600000,240,0,500000,Rejected
4729,5,Graduate,1,1300000,4000000,96,0,1100000,Rejected
4730,0,Graduate,1,2700000,8400000,72,0,2000000,Rejected
4731,3,Not Graduate,0,500000,1200000,72,0,600000,Rejected
4732,0,Graduate,1,8500000,20000000,192,0,8900000,Rejected
4733,0,Graduate,0,1800000,5800000,216,0,1000000,Rejected
4734,3,Not Graduate,1,4000000,8600000,48,0,3500000,Rejected
4735,1,Graduate,1,4400000,14700000,96,0,2400000,Rejected
4736,0,Not Graduate,1,1900000,6400000,240,0,1900000,Rejected
4737,5,Graduate,1,5700000,15000000,240,0,3400000,Rejected
4738,1,Graduate,0,2900000,9600000,48,0,2700000,Rejected
4739,1,Graduate,0,9200000,29700000,120,0,12000000,Rejected
4740,5,Not Graduate,0,400000,800000,216,0,400000,Rejected
4741,3,Graduate,0,4100000,11700000,120,0,2100000,Rejected
4742,1,Not Graduate,1,4800000,11600000,192,0,6500000,Approved
4743,0,Not Graduate,0,6000000,12400000,24,0,6800000,Approved
4744,1,Graduate,0,5900000,16800000,48,0,7100000,Rejected
4745,4,Graduate,0,5200000,14100000,192,0,2700000,Rejected
4746,4,Graduate,0,4200000,14600000,72,0,3000000,Rejected
4747,4,Not Graduate,1,8000000,23200000,168,0,5400000,Rejected
4748,3,Not Graduate,0,8100000,21600000,48,0,9900000,Rejected
4749,4,Graduate,1,8600000,19200000,48,0,9300000,Rejected
4750,0,Graduate,0,600000,1600000,120,0,300000,Rejected
4751,4,Graduate,1,2000000,4700000,24,0,3000000,Approved
4752,0,Graduate,1,1200000,4200000,48,0,1500000,Rejected
4753,4,Graduate,1,3800000,14300000,48,0,4600000,Rejected
4754,1,Not Graduate,1,4000000,15600000,144,0,3200000,Rejected
4755,4,Not Graduate,1,6800000,13900000,96,0,9600000,Approved
4756,0,Not Graduate,0,5600000,19300000,216,0,6400000,Rejected
4757,1,Graduate,1,8800000,33700000,168,0,11900000,Rejected
4758,1,Not Graduate,1,3700000,10200000,48,0,3200000,Rejected
4759,3,Not Graduate,1,6900000,17900000,216,0,8700000,Rejected
4760,0,Graduate,0,9600000,23200000,216,0,8800000,Rejected
4761,3,Graduate,1,8600000,21800000,240,0,9100000,Rejected
4762,2,Not Graduate,0,4000000,8100000,192,0,3100000,Rejected
4763,5,Graduate,0,9400000,23700000,216,0,5600000,Rejected
4764,3,Graduate,1,4100000,12700000,120,0,3200000,Rejected
4765,0,Not Graduate,0,9700000,37300000,240,0,10500000,Rejected
4766,5,Graduate,1,1600000,4100000,24,0,1000000,Rejected
4767,0,Graduate,1,2700000,8400000,72,0,2000000,Rejected
4768,3,Graduate,1,9800000,28400000,144,0,11100000,Rejected
4769,4,Not Graduate,1,7600000,23800000,192,0,6400000,Rejected
4770,0,Graduate,0,5700000,17200000,96,0,2900000,Rejected
4771,1,Graduate,0,6300000,17200000,144,0,8500000,Rejected
4772,1,Not Graduate,0,6500000,16000000,72,0,9700000,Approved
4773,0,Not Graduate,1,6900000,22100000,240,0,6900000,Rejected
4774,3,Not Graduate,1,2700000,6100000,168,0,2300000,Rejected
4775,5,Graduate,1,3400000,11300000,240,0,2400000,Rejected
4776,4,Not Graduate,0,2000000,6000000,144,0,2300000,Rejected
4777,2,Not Graduate,0,8400000,26300000,48,0,6200000,Rejected
4778,4,Not Graduate,0,300000,600000,72,0,200000,Rejected
4779,4,Graduate,1,3100000,11500000,168,0,4200000,Rejected
4780,1,Graduate,1,6100000,17800000,240,0,4300000,Rejected
4781,4,Not Graduate,0,3500000,9500000,24,0,3100000,Rejected
4782,4,Not Graduate,1,4900000,15900000,120,0,2800000,Rejected
4783,3,Not Graduate,1,8800000,26700000,144,0,9600000,Rejected
4784,3,Not Graduate,1,3400000,13200000,96,0,4900000,Rejected
4785,4,Graduate,1,3900000,9200000,144,0,5200000,Approved
4786,4,Graduate,1,7100000,18200000,48,0,9600000,Rejected
4787,4,Not Graduate,1,400000,1400000,120,0,200000,Rejected
4788,2,Not Graduate,1,3200000,12500000,96,0,4400000,Rejected
4789,4,Graduate,1,3900000,9200000,144,0,5200000,Approved
4790,0,Not Graduate,1,8600000,23600000,24,0,7500000,Rejected
4791,3,Not Graduate,0,3600000,9800000,144,0,2200000,Rejected
4792,1,Graduate,0,9100000,30100000,168,0,7500000,Rejected
4793,2,Not Graduate,0,200000,300000,240,0,300000,Approved
4794,3,Graduate,1,900000,2400000,120,0,500000,Rejected
4795,5,Not Graduate,0,5700000,11600000,48,0,7400000,Approved
4796,0,Graduate,1,4700000,17700000,192,0,6700000,Rejected
4797,5,Not Graduate,0,1100000,4300000,120,0,1600000,Rejected
4798,0,Not Graduate,1,7300000,25700000,120,0,6000000,Rejected
4799,1,Not Graduate,1,4600000,18400000,120,0,2900000,Rejected
4800,2,Graduate,1,8600000,21600000,192,0,7100000,Rejected
4801,1,Graduate,1,5500000,14900000,24,0,4100000,Rejected
4802,3,Graduate,0,7400000,17500000,240,0,9500000,Approved
4803,0,Graduate,1,7800000,23300000,120,0,9700000,Rejected
4804,4,Graduate,1,4600000,11000000,24,0,3500000,Rejected
4805,5,Graduate,0,5600000,20300000,48,0,7600000,Rejected
4806,0,Not Graduate,0,7500000,28700000,24,0,7200000,Rejected
